title,price,moq,rating,reviews,sold,supplier,isVerified,imageUrl,productUrl,supplierYears,supplierCountry,sellingPoint,isCertified,badges,isAd,hasVideo
"Low Price Second Hand Used Car 2021 Mercedes-Ben-z E-Class E260L 145kW 5-Seater of Best-selling Gasoline Car","GHS 392,063.75-416,190.75","Min. order: 1 unit","4.7","6","0","Tianjin Yijie Automobile Sales Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/H3ca483a8996946db97f33af123fea2f3u.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Low-Price-Second-Hand-Used-Car_1601520956255.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","3 yrs","CN","Reorder rate 42%","false","","false","false"
"Hot Sale Used Car Mercedes Benzs E-Class 2017 E 300 L 2.0T Sport Luxury Edition Automatic Transmission","GHS 278,063.68-280,476.38","Min. order: 1 unit","5.0","3","0","Wuhan Yueji International Automobile Trading Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/H44b66247d6644aceba9b54c57673bc07y.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Hot-Sale-Used-Car-Mercedes-Benzs_1601876321772.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","1 yr","CN","","false","","false","false"
"2025 Used Mercede E Class Hybrid Electric Sedan Chinese Manufacturer New Energy Vehicle Upgrade From Mercede Ben Z","GHS 469,028.88-488,571.75","Min. order: 1 unit","4.2","25","0","Henan Fudui International Trade Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/Ha2f3acda120d4e15b2492d2d5a1f4379q.jpg_300x300.jpg","https://www.alibaba.com/product-detail/2025-Used-Mercede-E-Class-Hybrid_1601027282959.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","4 yrs","CN","5% off GHS 22,500","false","","false","false"
"Mercedes-Benz E-Class 2020 Used Car LHD Automatic Turbo Gas/Petrol Sedan Leather Interior Light Color Rear Camera for Export","GHS 264,793.83","Min. order: 1 unit","N/A","0","0","Whale Crossing (chongqing) Cross-Border E-Commerce Co., Ltd.","false","https://s.alicdn.com/@sc04/kf/H90885dafd40344e89a280a42296f2171f.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Mercedes-Benz-E-Class-2020-Used_1601869487012.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","1 yr","CN","","false","","false","false"
"The Export Price of the 2020 Facelifted Mercedes-Benz E-Class E 300L Professional Gasoline Car Is Discounted","GHS 375,174.85-379,192","Min. order: 1 unit","N/A","0","0","Yiwu Bingbin Automobile Sales Co., Ltd.","false","https://s.alicdn.com/@sc04/kf/H9ff8fc10416a4ac0af60d79ac2e88676E.png_300x300.png","https://www.alibaba.com/product-detail/The-Export-Price-of-the-2020_1601635809547.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","1 yr","CN","","false","","false","false"
"2020 Mercedes-Benz E-Class E200L 2.0T Used 5-Seater Sedan Petrol Automatic Gearbox Left Dark Metal Leather Seats R19 Euro V","GHS 349,841.50-360,167.86","Min. order: 1 unit","N/A","0","0","Foshan Haopeng Automobile Service Co., Ltd.","false","https://s.alicdn.com/@sc04/kf/H40133af2ff9f43bd849decc8bbb028d4y.png_300x300.png","https://www.alibaba.com/product-detail/2020-Mercedes-Benz-E-Class-E200L_1601594834655.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","1 yr","CN","","false","","false","false"
"USED 2019 Mercedes-Benz E-Class Sedan E300 250-300HP <4L 8-Cylinder Automatic Transmission Left Hand Drive Panoramic Gas Leather","GHS 377,491.05","Min. order: 1 unit","N/A","0","0","Hangzhou Guangji Automobile Service Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/H7122f9aba3584c84bc271ca0dba5d6adj.png_300x300.png","https://www.alibaba.com/product-detail/USED-2019-Mercedes-Benz-E-Class_1601695060100.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","1 yr","CN","","false","","false","false"
"Chinese Cheap Used Car 2019 Mercedes-benz E-Class E300L Used Petrol Car Second-hand Luxury Sedan","GHS 335,087.84-361,892.94","Min. order: 1 unit","N/A","0","0","Kunming Windzda Auto Sales Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/H7d569131fcf646b6982838fc3645caceM.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Chinese-Cheap-Used-Car-2019-Mercedes_1601926223797.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","1 yr","CN","","false","","false","false"
"2021 E300L 4MATIC 2.0T Sedan Luxury Used E-Class R20 Tires Leather Left Steering Premium Sports Automatic","GHS 392,063.75","Min. order: 1 unit","5.0","3","0","Xiamen Sirisky Import And Export Co., Ltd.","false","https://s.alicdn.com/@sc04/kf/H990855fc335049679e403ff5e40fbd81h.jpg_300x300.jpg","https://www.alibaba.com/product-detail/2021-E300L-4MATIC-2-0T-Sedan_1601655111742.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","5 yrs","CN","","false","","false","false"
"Flagship New Luxury Sedan 2026 E-Class E 300 L with MBUX Superscreen Executive Comfort Made in China Stock Ready","GHS 820,330.07-861,683.75","Min. order: 1 unit","N/A","0","0","Eurasia EV (Changsha) Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/Hb33ff2ef47984517bf727093dd4fc537K.png_300x300.png","https://www.alibaba.com/product-detail/Flagship-New-Luxury-Sedan-2026-E_1601700336284.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","1 yr","CN","","false","","false","false"
"Used Car Mercedes Benz E Class 2026 Facelift E 260 L Classic Version LHD 4 Door 5 Seat Luxury Business Sedan Ready for Export","GHS 565,814.35-692,324.27","Min. order: 1 unit","N/A","0","0","Hunan Honggao Used Car Market Trading Management Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/H202f2f50fae849c787274cafc6b82f49u.jpeg_300x300.jpeg","https://www.alibaba.com/product-detail/Used-Car-Mercedes-Benz-E-Class_1601935813796.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","1 yr","CN","","false","","false","false"
"2024 BENZ E Class 2.0T 204HP 2WD 4WD 4X4 Popular High Speed Automotive Sports Sedan 5 Seats Gaosoline Cars for Sale","GHS 648,895.67-688,705.22","Min. order: 1 unit","5.0","3","0","Changsha He Jie Cheng Used Car Limited Liability Company","false","https://s.alicdn.com/@sc04/kf/H07467e75f95c49c0a7b1da3cf5d71662n.jpg_300x300.jpg","https://www.alibaba.com/product-detail/2024-BENZ-E-Class-2-0T_1601137463259.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","3 yrs","CN","","false","","false","false"
"Mercedes- E-Class E300L Deluxe Sports Fashion 2.0T Gasoline + 48V Hybrid System Turbo Engine Left Steering New Car","GHS 361,905-410,159","Min. order: 1 unit","5.0","13","0","Guangzhou Enterprise Technology Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/Hc30e9b21a7da46b584088a109653f1c9p.png_300x300.png","https://www.alibaba.com/product-detail/Mercedes-E-Class-E300L-Deluxe-Sports_1601387517880.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","3 yrs","CN","Reorder rate 33%","false","","false","false"
"Special Offer High Quality 2024 Pre-Owned Mercedes-Benz E-Class E 300L Luxury Version Used Hybrid Cars","GHS 688,801.73-689,525.54","Min. order: 1 unit","N/A","0","0","Hefei Long Yue Automobile Sales Co., Ltd.","false","https://s.alicdn.com/@sc04/kf/Hd56c6669a339426ebbd64620f282a81ct.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Special-Offer-High-Quality-2024-Pre_1601639103962.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","1 yr","CN","","false","","false","false"
"Mercedes Benz E-Class 2024 E 300 L Sport Sedan with Fashion Trim RWD Turbo Charger Used Car 48V Mild Hybrid System Vehicle","GHS 585,936.26-732,423.34","Min. order: 1 unit","4.6","2","0","Chongqing Jinyu Import And Export Trading Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/Ha628187323a3490394699ef70741eff5s.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Mercedes-Benz-E-Class-2024-E_1601521166442.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","3 yrs","CN","Reorder rate 23%","false","","false","false"
"Export to Russia Used Mer-cedes-benz E-Class E260L Sport Fashion Edition Luxury SUV In-stock Car From China","GHS 134,411.52","Min. order: 1 set","5.0","1","0","Tianjin Yigang Automobile Sales Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/H98468d937c7b42a986cca2d6761be665D.png_300x300.png","https://www.alibaba.com/product-detail/Export-to-Russia-Used-Mer-cedes_1601651931494.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","3 yrs","CN","","false","","false","false"
"2019 Used Mercedes-Benz E-Class E300L Sport Sedan 5 Seats FWD LHD 2.0T Turbo 9AT Euro VI Aluminium Alloy Roof Rack Gas","GHS 289,391.31-337,765.94","Min. order: 1 unit","N/A","0","0","Zhidian Auto Service (shanghai) Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/Hf26dfb87896d477ba1342df6c10c4c4a3.png_300x300.png","https://www.alibaba.com/product-detail/2019-Used-Mercedes-Benz-E-Class_1601794816180.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","1 yr","CN","","false","","false","false"
"2023 Mercedes - Benz E - Class E260L Excellent Vehicle Condition","GHS 579,048","Min. order: 1 unit","N/A","0","0","Henan Brothers Automobile Service Co. Ltd,.","true","https://s.alicdn.com/@sc04/kf/H9a013e7cd8ef400d9224a2f5c726d51dD.png_300x300.png","https://www.alibaba.com/product-detail/2023-Mercedes-Benz-E-Class-E260L_1601612926632.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","1 yr","CN","","false","","false","false"
"Used Cars Benz E-Class 2014 E 300L Sport Full-Size Sedan (Gasoline-Powered) From Neve Auto China Cars for Sale","GHS 132,698.50-144,762","Min. order: 1 unit","4.6","1","0","Shanghai Neve New Energy Automobile Co., Ltd.","false","https://s.alicdn.com/@sc04/kf/Hcb7001c90d1042fcac2b26ddcbfe5e0eo.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Used-Cars-Benz-E-Class-2014_1601569557218.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","2 yrs","CN","","false","","false","false"
"Beijing E-Class Electric Car with Lithium Battery and 101-200km Range","GHS 586,286.10-588,698.80","Min. order: 1 unit","5.0","1","0","Guangzhou Youman International Automobile Trading Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/H95836f98e6f247d2a5ad55fb4f3d653ep.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Beijing-E-Class-Electric-Car-with_1601627971930.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","3 yrs","CN","Reorder rate 25%","false","","false","false"
"E-Class E 260 L Classic 2026Luxury Sedan 48V Mild Hybrid Spacious Executive Cabin Premium Quality Accessible Entry Budget Price","GHS 518,827.01-525,956.54","Min. order: 1 unit","N/A","0","0","Silkroad NEV (Xiamen) Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/H5e77aefa943646d5801b43ea937e98a0s.jpg_300x300.jpg","https://www.alibaba.com/product-detail/E-Class-E-260-L-Classic_1601933337650.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","1 yr","CN","","false","","false","false"
"Second Hand Mercedes Benz E Class 2016 E300L Sport Luxury Sedan Car","GHS 375,005.97","Min. order: 1 unit","N/A","0","0","ANQING VENTURE AUTO CO., LTD.","false","https://s.alicdn.com/@sc04/kf/Hfdcacfb81bd043c2abe7c674b2f0fdffi.jpeg_300x300.jpeg","https://www.alibaba.com/product-detail/Second-Hand-Mercedes-Benz-E-Class_1601932005551.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","1 yr","CN","","false","","false","false"
"New Cars 2025 for BENZ E-CLASS Sedan 2.0T 258PS Gas Petrol Automatic New Rear Left Steering Luxury Voiture for Sale","GHS 565,536.88-577,600.38","Min. order: 1 unit","N/A","0","0","Foshan Baoyue Outbound Automotive Technology Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/He74ae469f2bf4464be8f7ce2c20844e9H.jpg_300x300.jpg","https://www.alibaba.com/product-detail/New-Cars-2025-for-BENZ-E_1601452680848.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","2 yrs","CN","5% off GHS 22,500","false","","false","false"
"Used Mercedes Benz E Class 2023 E300L 2.0 Luxury Sedan Wholesale Cars for Sale Reliable Supplier","GHS 402,739.95","Min. order: 1 unit","4.6","8","0","Zhongan Tiktech (anhui) Co., Ltd.","false","https://s.alicdn.com/@sc04/kf/H34debdbe744a446ca0c3f901bcc3718bH.png_300x300.png","https://www.alibaba.com/product-detail/Used-Mercedes-Benz-E-Class-2023_1601907215444.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","2 yrs","CN","","false","","false","false"
"Mercedes-Benz E-Class 2014 Model Revised E300L 5-Seater Used High-performance Mid-Large Sedan Gasoline Car Left Hand Drive","GHS 113,279.77-115,692.47","Min. order: 1 unit","N/A","0","0","Guizhou Haikes New Energy Automobile Trading Co., Ltd.","false","https://s.alicdn.com/@sc04/kf/H9c86bfcf97cc4a4bb32269f808ed8e99H.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Mercedes-Benz-E-Class-2014-Model_1601672432351.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","1 yr","CN","","false","","false","false"
"Mercedes-Benzs E-Class 2023 E 300 L Fashion Edition Automatic Panoramic Sunroof Leather Seats","GHS 361,905-382,412.95","Min. order: 1 piece","N/A","0","0","Wuhan Shen Gang Rong Automobile Trading Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/Hc264b70601784961952629e6798bd4d6P.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Mercedes-Benzs-E-Class-2023-E_1601887773279.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","1 yr","CN","","false","","false","false"
"Chinese Used Cars with Low Mileage Mercedes-Ben-z E-Class 2023 E 260 L Sedan","GHS 482,419.37","Min. order: 1 piece","N/A","0","0","Inner Mongolia Aimin Industrial Co., Ltd.","false","https://s.alicdn.com/@sc04/kf/H3841fae2d773453398b5f47bbc6ddb5bD.png_300x300.png","https://www.alibaba.com/product-detail/Chinese-Used-Cars-with-Low-Mileage_1601714050668.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","1 yr","CN","","false","","false","false"
"Used 2017 Mercedes E200 Sport 4MATIC AWD E-Class Luxury Sedan Left Hand Drive 5 Seats for Sale","GHS 165,269.95","Min. order: 1 piece","5.0","4","0","Jamidi (Hangzhou) Technology Co., Ltd.","false","https://s.alicdn.com/@sc04/kf/H41eb131c0b384c2e985a4c3b0f5bc0c7q.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Used-2017-Mercedes-E200-Sport-4MATIC_1601909407908.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","1 yr","CN","Reorder rate 66%","false","","false","false"
"Used Car Mercedes-Benz E-Class 2017-2020 E 200 Sports Leather Seats Automatic Transmission High Quality Sedan","GHS 161,042.42","Min. order: 1 pack","N/A","0","0","Guangxi Nanning Xiangqian Technology Investment Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/H6467dd368df24fa9a7a36398ad6af16eH.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Used-Car-Mercedes-Benz-E-Class_1601875146902.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","1 yr","CN","","false","","false","false"
"Benz E Class 2023 E 300 L Sport Sedan with Fashion Trim RWD Turbo Charger Used Car 48V Mild Hybrid System Vehicle Jiben Auto","GHS 469,149.52","Min. order: 1 piece","4.8","6","0","Wuxi Jiben Automobile Sales And Service Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/H1903dd3b047946cfa7957e0673925443A.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Benz-E-Class-2023-E-300_1601704187226.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","2 yrs","CN","Reorder rate 50%","false","","false","false"
"Merced Es-Benz E-Class E 200L AWD Sedan Automatic Gearbox 4L Turbo Engine Leather Seats Rear Camera ACC Cruise Control Metal","GHS 132,698.50-144,762","Min. order: 1 unit","5.0","1","0","Global Machinery Hub Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/H29f86a1174f2466a9d4c13b59ea0f2e0a.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Merced-Es-Benz-E-Class-E_1601539116751.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","2 yrs","CN","","false","","false","false"
"2025 Mer Cedes-B Enz E-Class E300L Fashion Edition Facelift 2.0t Turbo Petrol Sedan with ACC Cruise Control and Leather Seats","GHS 361,905-410,159","Min. order: 1 piece","5.0","1","0","Hunan Dingjie Supply Chain Management Ltd","false","https://s.alicdn.com/@sc04/kf/H850aeba139af46a99e62334577f03f1fz.jpg_300x300.jpg","https://www.alibaba.com/product-detail/2025-Mer-Cedes-B-Enz-E_1601137167873.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","3 yrs","CN","","false","","false","false"
"Used Car Mer-cedes-B-enz E-Class2012 Model E 300 L Fashion Version 2012 in Stock Sell Price","GHS 120,622.94","Min. order: 1 piece","N/A","0","0","Tianjin Xinyu Automobile Trade Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/H074fd07bac3642ee96da4e7412173c32I.png_300x300.png","https://www.alibaba.com/product-detail/Used-Car-Mer-cedes-B-enz_1601928790027.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","1 yr","CN","","false","","false","false"
"In Stock Used Cars Mercedes-Benz E-Class Low Mileage Secondhand Vehicles High Quality Gasoline Auto Made in China","GHS 661,079.80-665,905.20","Min. order: 1 set","5.0","1","0","Xi'an Auto X Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/H235720a7381d4bc38fa9d74ec57a2da05.png_300x300.png","https://www.alibaba.com/product-detail/In-Stock-Used-Cars-Mercedes-Benz_1601673158633.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","2 yrs","CN","","false","","false","false"
"2024 E-Class E300L 48V 2.0T Turbo Euro VI Left Hand Drive Automatic Verified Stock 3rd-Party Inspected Direct From China","GHS 657,460.75-661,079.80","Min. order: 10 sets","4.7","20","0","Jiangxi Qicheng Automobile Sales Co., Ltd","true","https://s.alicdn.com/@sc04/kf/Hf9cbc972f1374c0eadaf42c7dce562e4c.jpg_300x300.jpg","https://www.alibaba.com/product-detail/2024-E-Class-E300L-48V-2_1601806590428.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","3 yrs","CN","","false","","false","false"
"Used Mercedes Benz Imported E Class E300 Fashion Sport Version Sedan for Sale","GHS 232,825.55-617,651.20","Min. order: 1 piece","N/A","0","0","Xi'an Shengtang Tongda Trading Co., Ltd.","false","https://s.alicdn.com/@sc04/kf/Hafbdb20b77b34c9384586181c6f01ccd0.jpg_300x300.jpg","https://www.alibaba.com/product-detail/Used-Mercedes-Benz-Imported-E-Class_1601927779550.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","1 yr","CN","","false","","false","false"
"2026 E-Class E300L Luxury Sedan 2.0T Turbo Petrol Hybrid LHD Automatic 5 Seats Executive Germany New Vehicle Rear Camera","GHS 946,984.75-1,136,381.70","Min. order: 1 set","N/A","0","0","Exploring Future Automobile Technology Co., Ltd.","true","https://s.alicdn.com/@sc04/kf/H9ba3149231fa4480ae41abdb165ea4f4s.jpg_300x300.jpg","https://www.alibaba.com/product-detail/2026-E-Class-E300L-Luxury-Sedan_1601687928505.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","1 yr","CN","","false","","false","false"
"Used Mercedes-Benz E-Class Sedan for Sale Pre-Owned Mercedes-Benz E-Class Luxury Vehicle","GHS 319,682.75","Min. order: 1 piece","N/A","0","0","Hareda Automobile Co., Ltd.","false","https://s.alicdn.com/@sc04/kf/Hb12aee2dd42640599d9e44fb9a890eeaZ.png_300x300.png","https://www.alibaba.com/product-detail/Used-Mercedes-Benz-E-Class-Sedan_1601905638999.html?priceId=ff05ce3bb186443f9e1193bc0d0e082b","3 yrs","CN","","false","","false","false"
